"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"chr12-40184812-40186241",0.247326158269346,0.167491885279885,0.14,0.12,1
"chr7-16570306-16572476",0.247651618512327,0.167757510438135,0.153,0.127,1
"chr7-143738380-143741735",0.247734626492069,0.133913995301584,0.179,0.153,1
"chr5-137568959-137572714",0.24808004133687,0.109066957425294,0.316,0.28,1
"chr9-99413590-99419201",0.24860501227097,0.158292092812194,0.139,0.116,1
"chr16-58701672-58705790",0.248752283036134,0.157135394716332,0.133,0.111,1
"chr14-46677796-46681599",0.248918838007275,0.171830618491445,0.152,0.128,1
"chr5-147588890-147591174",0.249553325953543,0.168115964458907,0.13,0.106,1
"chr3-96069228-96070725",0.249625974438547,0.152794192354915,0.135,0.114,1
"chr7-99049136-99051486",0.249721604381058,0.151297620349722,0.151,0.127,1
"chr19-36263521-36268257",0.250328933946638,0.132603887534281,0.213,0.181,1
"chr7-143624069-143630612",0.25049874309462,0.13865159627283,0.211,0.18,1
"chr3-103128172-103131042",0.250729588338504,0.152996966826089,0.143,0.119,1
"chr18-38182892-38188272",0.250886608454712,0.175149755233657,0.123,0.101,1
"chr13-107876199-107880987",0.25149030297172,0.171061117540043,0.128,0.107,1
"chr3-107355902-107358307",0.251945106167244,0.160479133220112,0.122,0.102,1
"chr14-70134379-70136775",0.252175399484522,0.182081681202592,0.128,0.105,1
"chr8-108886350-108888074",0.252713191702045,0.115738321922545,0.216,0.187,1
"chr2-165851606-165862976",0.253205208815008,0.106420961423696,0.321,0.282,1
"chr17-86433832-86439013",0.253496369581429,0.167979585648836,0.164,0.138,1
"chr11-78192847-78196203",0.253600473736105,0.14916354678668,0.179,0.151,1
"chr11-90697193-90698490",0.253923929711859,0.172466109839456,0.124,0.102,1
"chr3-9151327-9155098",0.253963613183484,0.170170084968396,0.135,0.113,1
"chr2-10365998-10376145",0.254107853750203,0.109294988227431,0.28,0.244,1
"chr19-34639637-34642504",0.254273236995151,0.169270281772591,0.134,0.115,1
"chr6-135166493-135170263",0.254321982089986,0.141120444020842,0.184,0.157,1
"chr8-12394035-12398942",0.254377960347686,0.201074303122674,0.14,0.11,1
"chr5-135106169-135110361",0.25477035495184,0.130046304519089,0.211,0.179,1
"chr2-180454827-180458617",0.254914104851657,0.121076659443965,0.282,0.244,1
"chr16-21639729-21644876",0.25516992471441,0.151751075695145,0.17,0.142,1
"chr7-35080150-35083146",0.255354630256028,0.168097787186236,0.124,0.103,1
"chr1-180774585-180779297",0.255393213694284,0.109906254946702,0.288,0.249,1
"chr2-157025948-157031779",0.255918311680409,0.102945187837494,0.311,0.274,1
"chr2-29454635-29458825",0.256042200200007,0.157273605910893,0.149,0.124,1
"chr9-41133503-41138161",0.256617008015541,0.151234548544977,0.162,0.136,1
"chr13-44353462-44356962",0.256627960671185,0.150115964166667,0.128,0.109,1
"chr7-115538481-115541150",0.256817347107797,0.177653622052366,0.133,0.108,1
"chr1-91037281-91042565",0.257596872607922,0.186420612939605,0.138,0.115,1
"chr7-90301373-90303849",0.257734269446624,0.168414700773406,0.14,0.115,1
"chr7-30599481-30601012",0.257969378985664,0.142467034498905,0.172,0.148,1
"chr14-33317714-33323622",0.257974918820344,0.164041779069034,0.196,0.164,1
"chr2-164440497-164444890",0.258232827535488,0.129135734310195,0.231,0.2,1
"chr7-48857462-48862311",0.258306368612378,0.170054493765632,0.159,0.13,1
"chr2-168910892-168915238",0.258765536018739,0.17147466938917,0.135,0.112,1
"chr12-111005775-111010366",0.258809289994655,0.125455584722498,0.231,0.198,1
"chr9-21451320-21458656",0.258999383247969,0.140191815361844,0.221,0.187,1
"chr10-120218705-120221714",0.259287028392872,0.146792355346342,0.164,0.136,1
"chr4-149886937-149891280",0.25969162568531,0.142957183728629,0.177,0.154,1
"chr4-45763021-45767198",0.259800036601424,0.165331449351021,0.139,0.115,1
"chr12-117532467-117536151",0.259973365798698,0.190400222233215,0.143,0.118,1
"chrX-155211747-155217329",0.260232494287065,0.11256269892425,0.272,0.233,1
"chr2-128697616-128699999",0.260265588690875,0.125526446879153,0.231,0.197,1
"chr13-94180998-94186245",0.260284298964155,0.121961862899046,0.233,0.204,1
"chr8-35585326-35590005",0.26039866354265,0.149704419492243,0.179,0.15,1
"chr13-52889714-52894161",0.260449573996806,0.154923128867833,0.15,0.125,1
"chr3-100486854-100490745",0.260760744397853,0.109750289303341,0.325,0.285,1
"chr14-41012452-41015143",0.260859522876401,0.144741339338459,0.208,0.174,1
"chr16-23607969-23612951",0.261531415413491,0.127405369610232,0.197,0.166,1
"chr7-105726108-105729377",0.262249928236443,0.161423061872103,0.132,0.113,1
"chr16-19759698-19762683",0.262839859123977,0.145310784904971,0.179,0.154,1
"chr2-31170274-31173791",0.262878528582403,0.157558920403619,0.142,0.118,1
"chr1-89897980-89903228",0.263222553880998,0.139463932654543,0.242,0.207,1
"chr6-127520733-127523618",0.263551078238966,0.142944825519081,0.194,0.168,1
"chr11-108919465-108925988",0.263754092865511,0.11117088289195,0.307,0.27,1
"chr5-135834180-135836506",0.263891705744742,0.152304933965208,0.141,0.121,1
"chr15-98891152-98899654",0.264224306972406,0.114677022544245,0.271,0.231,1
"chr12-80808945-80822504",0.264233358705172,0.108623628251432,0.242,0.213,1
"chr10-21082301-21087547",0.265264763175314,0.133062537708581,0.189,0.161,1
"chr6-42369883-42374418",0.265279706266486,0.156607622990194,0.163,0.138,1
"chr2-101730850-101733797",0.265335827497074,0.157631060869627,0.179,0.149,1
"chr3-146106893-146109320",0.265420917643432,0.144975658434895,0.163,0.139,1
"chr11-99101900-99109944",0.26554616614327,0.148215765863322,0.187,0.16,1
"chr8-82845177-82847245",0.265834584114859,0.156483332475027,0.136,0.113,1
"chr2-26023871-26027505",0.265919989152051,0.173610368003756,0.141,0.116,1
"chr17-68208807-68212203",0.265936803475549,0.1580359299661,0.141,0.118,1
"chr5-107091433-107095512",0.265937506969735,0.156613070717896,0.145,0.122,1
"chr13-54054459-54056208",0.266360725571104,0.178545238356072,0.126,0.104,1
"chr11-8678006-8680112",0.26688206688954,0.159693887917901,0.148,0.123,1
"chr4-116174607-116178923",0.268008232279794,0.131706545434029,0.214,0.183,1
"chr17-32120546-32124611",0.268362682332166,0.159361875952162,0.163,0.135,1
"chr4-133376076-133381703",0.268439911638366,0.169973194013661,0.149,0.125,1
"chr5-118479868-118485604",0.268767546604526,0.146866775408386,0.154,0.133,1
"chr16-31209170-31212998",0.268983271473987,0.126720902487551,0.223,0.192,1
"chr11-83784093-83789953",0.269275178498866,0.166604042742475,0.129,0.107,1
"chr3-116725808-116728563",0.269368790752602,0.168063753864621,0.123,0.102,1
"chr1-189755050-189758236",0.269884325289665,0.116147851146388,0.233,0.196,1
"chr5-33826505-33831781",0.270104292406764,0.130125817782658,0.224,0.19,1
"chr17-36082228-36085791",0.270192267194418,0.164039627807341,0.168,0.139,1
"chr1-82288313-82294719",0.270383033812547,0.137589569045324,0.221,0.188,1
"chr1-34462255-34466117",0.270452627651984,0.110938242671064,0.262,0.23,1
"chr12-32129789-32133061",0.270507749827424,0.161786698142608,0.173,0.144,1
"chr12-98899044-98902155",0.271837597567253,0.141365096692406,0.22,0.187,1
"chr1-134770138-134772901",0.27211636241725,0.116502837009729,0.211,0.179,1
"chr1-12989937-12993505",0.272201008902132,0.140188323211735,0.217,0.186,1
"chr4-45818681-45821277",0.272716764426665,0.164942376529014,0.14,0.116,1
"chr14-32512855-32517392",0.272944623441262,0.102721209106345,0.322,0.286,1
"chr11-5799627-5806505",0.273133193584731,0.181762223908635,0.12,0.099,1
"chr5-103691087-103694886",0.273545877629289,0.105942689005277,0.308,0.276,1
"chr18-32522182-32528057",0.273804503979827,0.171660880805695,0.128,0.106,1
"chr17-49613656-49616359",0.273996235794693,0.166216649539838,0.129,0.109,1
"chr1-39476270-39480262",0.274045456305515,0.141894838892764,0.235,0.201,1
"chr11-96365447-96370160",0.274267112633042,0.154932195829867,0.119,0.102,1
"chr3-50627244-50629035",0.274407189051918,0.149542917584994,0.213,0.177,1
"chr18-60731042-60736005",0.274458606934762,0.154595570047217,0.132,0.112,1
"chr4-8809699-8814086",0.274465513311468,0.148059311685337,0.179,0.151,1
"chr5-142930587-142933787",0.27457573415054,0.155037952184269,0.144,0.123,1
"chr7-58656984-58662842",0.274721933239831,0.128956475899418,0.221,0.191,1
"chr2-4716580-4719747",0.275328206402685,0.189299545181923,0.158,0.128,1
"chr12-102281804-102289519",0.27544153710928,0.120561788635774,0.25,0.216,1
"chr8-32007141-32011446",0.27546693101188,0.13575339465179,0.207,0.177,1
"chr16-92755660-92766482",0.275684061920448,0.163465043900043,0.138,0.113,1
"chr4-106461924-106467248",0.276189420181208,0.171408842337933,0.125,0.106,1
"chr16-43376187-43382153",0.276399127054939,0.109521006764584,0.314,0.276,1
"chr2-35580544-35584212",0.276866600636941,0.175009275064011,0.144,0.118,1
"chr12-59128554-59134288",0.276894451723996,0.118015123919749,0.301,0.264,1
"chr4-141997922-142000231",0.277285181997905,0.160298526947072,0.118,0.102,1
"chr15-67114242-67123597",0.27792086478116,0.147827779279808,0.191,0.163,1
"chr9-32939846-32941951",0.278053648981928,0.141869702229814,0.129,0.111,1
"chr15-66284141-66287577",0.278238424313142,0.187579370451678,0.119,0.096,1
"chr5-50055260-50060259",0.278868273881114,0.125042921697053,0.254,0.217,1
"chr17-70746255-70749014",0.279253089384024,0.175625203804663,0.122,0.103,1
"chr13-116710602-116712867",0.279499806963627,0.156383955504471,0.149,0.124,1
"chr15-75702583-75706070",0.279652085024336,0.118533077079019,0.208,0.181,1
"chr12-84383992-84387082",0.279746075854896,0.140739692200407,0.171,0.144,1
"chr12-110457827-110462147",0.279781103810484,0.162058005695206,0.144,0.121,1
"chr1-135728319-135732785",0.280250380497392,0.111676913510409,0.234,0.201,1
"chr18-35092672-35095590",0.280325368790968,0.154262666737622,0.175,0.145,1
"chr13-114455486-114461272",0.280462370534798,0.122353758496988,0.245,0.211,1
"chr9-35016242-35020167",0.28063871778301,0.159026081163807,0.166,0.142,1
"chr7-63857710-63860354",0.280779873597005,0.165241282523218,0.126,0.106,1
"chr16-77642473-77645569",0.28096164066112,0.159339221237913,0.129,0.108,1
"chr9-69452538-69456813",0.281248647288547,0.136767678611095,0.23,0.198,1
"chr5-33701532-33708238",0.281407720201431,0.146613442497713,0.161,0.139,1
"chr1-166014481-166018262",0.281411313776108,0.147859269692433,0.185,0.156,1
"chr6-129046468-129050622",0.28159051533498,0.14445927161408,0.165,0.141,1
"chr6-50380620-50388135",0.28159437504983,0.114489276573985,0.266,0.23,1
"chrX-38179603-38182379",0.28179839933448,0.149463939056937,0.132,0.112,1
"chr13-43451729-43457734",0.28201104390797,0.161540281054308,0.159,0.13,1
"chr14-121901378-121907707",0.282222487067029,0.13850218976335,0.194,0.164,1
"chr16-78562062-78564860",0.282289901383726,0.184985130601532,0.117,0.096,1
"chr7-18839388-18841905",0.282419744331685,0.124937691216442,0.264,0.228,1
"chr2-131909014-131911749",0.282546217361282,0.1349582988505,0.239,0.201,1
"chr1-86378172-86381850",0.28262758616003,0.150729913906712,0.186,0.155,1
"chr17-12740442-12743141",0.282760928846421,0.17888986382256,0.128,0.105,1
"chr11-79736135-79740418",0.283130181674946,0.119277389130824,0.23,0.197,1
"chr2-11331136-11334434",0.283393847571768,0.105956743032712,0.312,0.274,1
"chr11-114576754-114579413",0.28345219962489,0.171521415465399,0.12,0.1,1
"chr11-114865386-114869534",0.283601182064382,0.158389213173782,0.134,0.112,1
"chr16-14161767-14164648",0.284335775577546,0.124109588763938,0.23,0.2,1
"chr12-69416444-69421359",0.284375908706474,0.131357641999878,0.219,0.188,1
"chr5-89881415-89885783",0.285130298827837,0.130693673865376,0.233,0.196,1
"chr16-50362253-50365633",0.285945429715129,0.140476832853835,0.18,0.152,1
"chr11-102944371-102950135",0.286359617661541,0.124426366622549,0.269,0.231,1
"chr6-83085618-83088755",0.286379017548392,0.184781856912303,0.116,0.096,1
"chrX-100773677-100779270",0.28674927750534,0.128978914779788,0.195,0.165,1
"chr7-24133456-24135111",0.286971061432774,0.155111560402427,0.134,0.113,1
"chr5-118458546-118460292",0.287703737342546,0.173549142605363,0.155,0.129,1
"chr12-114377429-114380577",0.288445737809957,0.184064675959436,0.123,0.099,1
"chr8-105595582-105597500",0.289097882565399,0.141060373120121,0.189,0.159,1
"chr12-21204281-21209314",0.289618278647558,0.143161342720909,0.181,0.158,1
"chr13-56064971-56070902",0.289782629583645,0.172773098092874,0.117,0.098,1
"chr2-93790516-93793326",0.289991695763577,0.103452413572984,0.245,0.215,1
"chr2-6870821-6873961",0.290066336817768,0.198259250731311,0.132,0.108,1
"chr8-46887455-46891023",0.290211786960368,0.150692379948191,0.163,0.135,1
"chr6-49072971-49076823",0.290986542750881,0.105549502834888,0.269,0.236,1
"chr16-14350434-14353401",0.291065286891913,0.152255887228697,0.152,0.128,1
"chr3-131105382-131114166",0.29118911018374,0.117742857148568,0.285,0.246,1
"chr12-70250644-70252394",0.291316849732952,0.161394233813595,0.126,0.105,1
"chr10-56376236-56380469",0.291331031256616,0.112418484520598,0.249,0.214,1
"chr13-56218191-56224644",0.291344004575903,0.16970705688582,0.129,0.11,1
"chr11-115364082-115368218",0.291355821911883,0.125752704736924,0.24,0.209,1
"chr17-21488354-21490866",0.291570917776207,0.145785758872647,0.161,0.137,1
"chr4-14862850-14867287",0.291609104835577,0.122717242601283,0.249,0.215,1
"chr19-4474576-4479213",0.291717506866276,0.153225393060036,0.157,0.133,1
"chr15-25841935-25845566",0.291917003660793,0.148680803337884,0.217,0.181,1
"chr2-166552624-166554552",0.291993911995064,0.16590242559004,0.151,0.125,1
"chr5-115519362-115526899",0.292760039313715,0.142225023853336,0.191,0.162,1
"chr3-83704254-83712126",0.293021260618049,0.123369059457832,0.26,0.22,1
"chr3-89265962-89267487",0.293096277263387,0.174315064208632,0.13,0.108,1
"chr15-83429216-83436942",0.293122023202102,0.118098882005018,0.224,0.198,1
"chr19-29066276-29067913",0.293631479300259,0.1704702289406,0.123,0.102,1
"chr14-66146784-66154253",0.293699792484523,0.155064311996042,0.175,0.145,1
"chr17-70924372-70925636",0.293901866319366,0.157050924079043,0.146,0.123,1
"chr3-94881534-94889393",0.294068882833526,0.127067056017582,0.251,0.221,1
"chr2-126931242-126934670",0.294347623331157,0.102174437693488,0.272,0.239,1
"chr4-7565649-7568558",0.29438033992942,0.119678404536407,0.231,0.194,1
"chr2-119188688-119190150",0.294425780278459,0.16609078039512,0.132,0.11,1
"chr19-10633433-10636724",0.294748651105972,0.140620509007894,0.156,0.133,1
"chr7-138918788-138921211",0.294755755851251,0.143822433504496,0.159,0.135,1
"chr7-16239379-16246640",0.294841084176778,0.145355998489284,0.153,0.131,1
"chr5-47981908-47986793",0.294928291624056,0.118721693157779,0.284,0.248,1
"chr1-174501095-174504397",0.295054236806523,0.159051451941574,0.167,0.14,1
"chr5-151686279-151687575",0.295071799784799,0.159337223315768,0.122,0.103,1
"chr19-31762060-31767488",0.29518556347711,0.117317122648258,0.194,0.171,1
"chr13-4608326-4610037",0.295497652579783,0.139276604270545,0.186,0.158,1
"chr2-145672982-145677492",0.295674230009532,0.153406501873,0.174,0.145,1
"chr17-22865515-22868962",0.295896956694452,0.121149633556182,0.182,0.159,1
"chr19-31909022-31914638",0.295913654395191,0.133681125493611,0.185,0.157,1
"chr10-94799434-94802680",0.296000160978558,0.167209228013118,0.127,0.105,1
"chr17-56611442-56618497",0.29617832165368,0.107960114417136,0.277,0.244,1
"chr2-180919455-180921798",0.296297441438005,0.118094800303253,0.256,0.222,1
"chr1-52576394-52582247",0.29667671924596,0.12684897420364,0.233,0.197,1
"chr6-121183216-121186170",0.297247124390156,0.117821772448769,0.247,0.213,1
"chr4-126531162-126534585",0.297296417901268,0.194397115599711,0.121,0.099,1
"chr2-36034358-36037308",0.297636770825794,0.115508572849649,0.224,0.194,1
"chr5-8659579-8661766",0.298021171253015,0.178638812430612,0.118,0.099,1
"chr2-22743472-22748663",0.298142329678349,0.106863508732503,0.288,0.255,1
"chr5-136508505-136519955",0.298291622309544,0.161972892559361,0.143,0.119,1
"chr16-44014040-44019865",0.29865986623562,0.155113828692895,0.178,0.151,1
"chr3-83763446-83769511",0.29882865355199,0.12247573409052,0.239,0.2,1
"chr10-80537271-80540926",0.298918538781547,0.124535345282629,0.21,0.184,1
"chr2-165629168-165635746",0.29912192411854,0.149187550402841,0.148,0.126,1
"chr3-56280133-56282194",0.299237110825339,0.175758503188032,0.121,0.102,1
"chr16-5351414-5354359",0.299396816675741,0.145692767417636,0.146,0.124,1
"chr11-76858453-76860907",0.299893665137318,0.167715646313474,0.13,0.108,1
"chr13-29753297-29758197",0.299995417459213,0.155226921920703,0.171,0.144,1
"chr3-152259325-152263527",0.300172310860439,0.174629140534891,0.119,0.099,1
"chr13-44371435-44377794",0.300518746733353,0.118654707942319,0.215,0.189,1
"chr4-141504196-141508238",0.300569796185762,0.152808780282996,0.135,0.115,1
"chr19-46134971-46137996",0.301148406041524,0.1275600100233,0.243,0.206,1
"chr6-28419505-28424850",0.301597843627801,0.101232042698371,0.399,0.347,1
"chr7-34651684-34656511",0.301783199826542,0.146565093362259,0.221,0.185,1
"chr6-112728316-112730268",0.302574956731599,0.175797138899287,0.128,0.105,1
"chr8-111741064-111747298",0.302626907679145,0.169731312764318,0.129,0.107,1
"chr19-26611518-26619101",0.303017514976756,0.127906683023673,0.191,0.162,1
"chr11-86806275-86808524",0.303371071699362,0.18683736742921,0.133,0.11,1
"chr11-52345483-52347690",0.303768942284586,0.137999334789183,0.156,0.133,1
"chr1-184715715-184722203",0.303794460160429,0.152419466690637,0.155,0.131,1
"chr15-101187606-101193056",0.304083832473814,0.173770215824968,0.129,0.107,1
"chr4-148045766-148047389",0.304350164790294,0.123225436212625,0.189,0.166,1
"chr4-119812157-119817519",0.304493501034345,0.12133917581464,0.244,0.215,1
